ataque_1,defensa_1,velocidad_1,tipo_1,ataque_2,defensa_2,velocidad_2,tipo_2,gano_primero
82,82,60,luz,80,55,98,aire,0
88,60,70,oscuridad,92,40,85,oscuridad,1
70,95,25,tierra,85,95,20,tierra,0
75,50,80,oscuridad,80,80,50,oscuridad,1
98,45,75,fuego,50,90,40,oscuridad,1
65,60,85,agua,70,88,30,tierra,1
50,90,40,luz,77,57,97,oscuridad,1
68,86,40,tierra,85,75,70,fuego,0
80,85,65,luz,70,88,30,tierra,1
60,85,30,tierra,75,100,10,tierra,0
95,50,80,fuego,85,70,50,plasma,0
75,75,75,plasma,80,85,65,luz,1
40,70,65,agua,60,70,75,luz,0
45,35,90,oscuridad,70,80,60,agua,0
75,75,75,plasma,80,75,35,oscuridad,1
77,57,97,oscuridad,65,60,85,agua,1
75,75,75,plasma,60,85,30,tierra,0
92,88,25,fuego,98,45,75,fuego,0
60,60,80,aire,40,70,65,agua,1
60,60,80,aire,96,70,60,fuego,0
60,60,60,plasma,85,95,20,tierra,0
80,55,98,aire,75,75,75,plasma,1
75,55,90,aire,88,60,70,oscuridad,0
95,50,80,fuego,92,40,85,oscuridad,0
70,88,30,tierra,80,55,98,aire,0
65,60,88,aire,40,70,65,agua,1
77,57,97,oscuridad,95,50,80,fuego,0
88,60,82,fuego,55,40,95,aire,1
75,100,10,tierra,92,88,25,fuego,0
98,45,75,fuego,70,95,25,tierra,1
80,75,35,oscuridad,94,78,80,fuego,0
82,92,15,tierra,90,50,70,plasma,1
80,85,65,luz,75,55,90,aire,0
90,50,70,plasma,80,55,98,aire,1
60,30,100,aire,88,60,82,fuego,0
75,75,75,plasma,88,60,70,oscuridad,1
50,90,10,tierra,60,60,80,aire,0
99,30,90,plasma,50,90,40,oscuridad,1
45,35,90,oscuridad,78,82,60,luz,0
94,78,80,fuego,80,85,65,luz,1
55,65,70,agua,68,86,40,tierra,1
40,70,65,agua,55,65,70,agua,0
88,60,82,fuego,60,70,75,luz,1
78,82,60,luz,75,75,75,plasma,0
75,55,90,aire,68,86,40,tierra,1
78,82,60,luz,50,90,40,oscuridad,1
60,30,100,aire,60,60,60,plasma,1
78,68,74,plasma,92,88,25,fuego,1
60,60,60,plasma,98,45,75,fuego,1
45,35,90,oscuridad,77,57,97,oscuridad,0
98,45,75,fuego,82,92,15,tierra,1
70,95,25,tierra,55,40,95,aire,0
60,60,80,aire,70,88,30,tierra,1
55,65,70,agua,78,68,74,plasma,0
96,70,60,fuego,65,60,88,aire,1
92,88,25,fuego,70,90,20,agua,0
80,55,98,aire,78,68,74,plasma,1
60,30,100,aire,85,70,50,plasma,0
78,68,74,plasma,99,30,90,plasma,0
60,30,100,aire,88,60,82,fuego,0
70,95,25,tierra,70,88,30,tierra,0
92,40,85,oscuridad,50,75,60,luz,0
99,30,90,plasma,75,100,10,tierra,0
95,50,80,fuego,88,60,82,fuego,1
60,60,80,aire,70,65,70,luz,0
77,57,97,oscuridad,40,70,65,agua,1
75,50,80,oscuridad,50,90,40,luz,0
60,70,75,luz,75,50,80,oscuridad,1
70,90,20,agua,60,85,30,tierra,1
75,55,90,aire,82,82,60,luz,1
80,80,50,oscuridad,85,95,20,tierra,1
70,95,25,tierra,70,88,30,tierra,1
60,60,60,plasma,82,92,15,tierra,0
85,95,20,tierra,95,60,70,luz,0
65,60,88,aire,75,75,75,plasma,0
78,68,74,plasma,50,90,40,luz,1
88,60,70,oscuridad,75,75,75,plasma,1
70,80,60,agua,55,40,95,aire,0
75,50,80,oscuridad,94,78,80,fuego,0
92,40,85,oscuridad,75,100,10,tierra,1
60,85,30,tierra,70,65,70,luz,0
60,30,100,aire,40,70,65,agua,1
60,70,75,luz,92,88,25,fuego,0
70,88,30,tierra,99,30,90,plasma,1
50,90,10,tierra,80,85,65,luz,0
88,60,82,fuego,78,68,74,plasma,0
92,88,25,fuego,90,50,70,plasma,0
78,82,60,luz,95,60,70,luz,0
82,82,60,luz,70,90,20,agua,1
75,50,80,oscuridad,70,80,60,agua,1
50,90,40,luz,92,88,25,fuego,0
75,75,75,plasma,94,78,80,fuego,1
70,88,30,tierra,50,75,60,luz,1
78,68,74,plasma,85,70,65,oscuridad,1
80,55,98,aire,70,88,30,tierra,1
78,82,60,luz,75,55,90,aire,0
68,86,40,tierra,85,95,20,tierra,0
70,88,30,tierra,88,60,70,oscuridad,0
85,70,65,oscuridad,70,95,25,tierra,1
78,68,74,plasma,70,80,60,agua,1
60,30,100,aire,85,95,20,tierra,1
75,75,75,plasma,55,40,95,aire,1
55,65,70,agua,98,45,75,fuego,1
95,60,70,luz,78,82,60,luz,0
45,35,90,oscuridad,80,85,65,luz,0
82,82,60,luz,90,50,70,plasma,0
88,60,82,fuego,80,55,98,aire,1
68,86,40,tierra,88,60,70,oscuridad,0
60,30,100,aire,95,60,70,luz,0
94,78,80,fuego,50,90,40,luz,1
80,55,98,aire,50,90,10,tierra,1
98,45,75,fuego,70,88,30,tierra,1
75,50,80,oscuridad,50,90,10,tierra,1
90,50,70,plasma,70,88,30,tierra,0
80,80,50,oscuridad,92,40,85,oscuridad,0
90,50,70,plasma,70,65,70,luz,1
75,50,80,oscuridad,75,75,75,plasma,1
95,60,70,luz,78,68,74,plasma,0
80,80,50,oscuridad,70,90,20,agua,1
55,65,70,agua,65,60,85,agua,0
60,30,100,aire,77,57,97,oscuridad,0
85,70,50,plasma,65,60,85,agua,1
60,85,30,tierra,92,40,85,oscuridad,0
70,80,60,agua,60,30,100,aire,0
70,88,30,tierra,80,75,35,oscuridad,0
88,60,82,fuego,98,45,75,fuego,1
60,30,100,aire,65,60,85,agua,1
80,80,50,oscuridad,60,85,30,tierra,1
92,88,25,fuego,60,60,60,plasma,0
45,35,90,oscuridad,60,60,80,aire,1
80,80,50,oscuridad,50,90,10,tierra,1
55,40,95,aire,60,85,30,tierra,1
95,50,80,fuego,80,75,35,oscuridad,1
98,45,75,fuego,90,50,70,plasma,0
75,75,75,plasma,85,75,70,fuego,1
75,50,80,oscuridad,60,60,80,aire,1
96,70,60,fuego,50,90,10,tierra,1
92,40,85,oscuridad,45,35,90,oscuridad,1
85,65,85,luz,50,75,60,luz,1
92,88,25,fuego,70,65,70,luz,0
80,85,65,luz,80,55,98,aire,0
70,95,25,tierra,85,75,70,fuego,0
60,85,30,tierra,60,60,60,plasma,1
82,92,15,tierra,96,70,60,fuego,0
65,60,88,aire,70,65,70,luz,1
55,40,95,aire,60,60,60,plasma,1
88,60,70,oscuridad,88,60,82,fuego,0
92,88,25,fuego,85,65,85,luz,0
40,70,65,agua,75,50,80,oscuridad,0
55,65,70,agua,60,70,75,luz,0
95,50,80,fuego,68,86,40,tierra,1
94,78,80,fuego,75,50,80,oscuridad,1
60,70,75,luz,88,60,70,oscuridad,1
90,50,70,plasma,70,95,25,tierra,0
50,90,40,luz,40,70,65,agua,1
77,57,97,oscuridad,85,75,70,fuego,1
98,45,75,fuego,75,55,90,aire,1
70,90,20,agua,60,60,80,aire,0
95,50,80,fuego,50,75,60,luz,1
88,60,82,fuego,50,75,60,luz,1
75,50,80,oscuridad,70,80,60,agua,1
80,80,50,oscuridad,90,50,70,plasma,0
50,90,40,oscuridad,99,30,90,plasma,0
80,75,35,oscuridad,70,88,30,tierra,1
78,68,74,plasma,94,78,80,fuego,1
94,78,80,fuego,92,88,25,fuego,1
70,95,25,tierra,70,65,70,luz,0
70,90,20,agua,70,65,70,luz,0
82,92,15,tierra,50,75,60,luz,1
55,40,95,aire,75,50,80,oscuridad,0
68,86,40,tierra,88,60,82,fuego,0
96,70,60,fuego,77,57,97,oscuridad,1
85,95,20,tierra,55,65,70,agua,0
70,65,70,luz,60,70,75,luz,1
50,75,60,luz,80,85,65,luz,0
40,70,65,agua,80,75,35,oscuridad,0
95,60,70,luz,80,80,50,oscuridad,1
96,70,60,fuego,50,90,10,tierra,1
80,85,65,luz,70,65,70,luz,1
95,50,80,fuego,55,40,95,aire,1
75,100,10,tierra,99,30,90,plasma,1
85,75,70,fuego,80,75,35,oscuridad,1
78,82,60,luz,92,88,25,fuego,1
88,60,70,oscuridad,68,86,40,tierra,1
92,88,25,fuego,50,90,10,tierra,1
75,50,80,oscuridad,60,60,80,aire,1
98,45,75,fuego,94,78,80,fuego,0
99,30,90,plasma,96,70,60,fuego,1
45,35,90,oscuridad,80,80,50,oscuridad,0
78,82,60,luz,88,60,70,oscuridad,1
96,70,60,fuego,85,70,65,oscuridad,1
60,70,75,luz,78,68,74,plasma,0
55,65,70,agua,85,70,50,plasma,0
70,80,60,agua,92,88,25,fuego,1
80,80,50,oscuridad,50,90,10,tierra,1
75,75,75,plasma,98,45,75,fuego,1
70,88,30,tierra,85,70,65,oscuridad,0
78,68,74,plasma,90,50,70,plasma,1
70,88,30,tierra,95,50,80,fuego,0
78,68,74,plasma,68,86,40,tierra,0
96,70,60,fuego,70,88,30,tierra,1
85,65,85,luz,90,50,70,plasma,0
92,40,85,oscuridad,88,60,82,fuego,1
85,65,85,luz,85,70,50,plasma,0
80,80,50,oscuridad,60,70,75,luz,0
78,68,74,plasma,90,50,70,plasma,0
98,45,75,fuego,80,75,35,oscuridad,1
98,45,75,fuego,70,95,25,tierra,1
50,90,10,tierra,85,75,70,fuego,0
60,85,30,tierra,96,70,60,fuego,0
75,100,10,tierra,85,65,85,luz,0
80,55,98,aire,70,88,30,tierra,1
70,90,20,agua,68,86,40,tierra,1
50,90,10,tierra,45,35,90,oscuridad,0
70,65,70,luz,85,65,85,luz,0
75,100,10,tierra,50,90,10,tierra,1
80,85,65,luz,50,90,40,oscuridad,1
80,75,35,oscuridad,90,50,70,plasma,0
40,70,65,agua,95,50,80,fuego,1
85,70,50,plasma,99,30,90,plasma,0
82,92,15,tierra,75,50,80,oscuridad,0
50,75,60,luz,88,60,82,fuego,0
94,78,80,fuego,40,70,65,agua,0
95,50,80,fuego,65,60,88,aire,1
75,50,80,oscuridad,85,75,70,fuego,0
85,70,65,oscuridad,85,70,50,plasma,1
92,40,85,oscuridad,70,90,20,agua,1
60,85,30,tierra,68,86,40,tierra,0
95,50,80,fuego,98,45,75,fuego,0
85,75,70,fuego,77,57,97,oscuridad,0
85,70,50,plasma,85,95,20,tierra,0
60,60,80,aire,82,92,15,tierra,1
55,65,70,agua,99,30,90,plasma,0
45,35,90,oscuridad,94,78,80,fuego,0
85,95,20,tierra,78,82,60,luz,0
75,100,10,tierra,70,80,60,agua,0
50,90,40,oscuridad,75,100,10,tierra,0
99,30,90,plasma,85,70,65,oscuridad,1
82,92,15,tierra,70,88,30,tierra,1
70,80,60,agua,60,85,30,tierra,1
40,70,65,agua,92,88,25,fuego,1
55,65,70,agua,96,70,60,fuego,1
85,70,50,plasma,80,55,98,aire,0
70,80,60,agua,70,90,20,agua,1
80,75,35,oscuridad,85,75,70,fuego,0
90,50,70,plasma,55,65,70,agua,1
60,85,30,tierra,88,60,70,oscuridad,0
50,90,40,oscuridad,85,75,70,fuego,0
75,100,10,tierra,82,92,15,tierra,0
65,60,85,agua,82,82,60,luz,0
60,60,80,aire,85,75,70,fuego,0
40,70,65,agua,68,86,40,tierra,1
75,50,80,oscuridad,70,90,20,agua,1
95,50,80,fuego,77,57,97,oscuridad,1
78,68,74,plasma,55,40,95,aire,1
50,90,10,tierra,90,50,70,plasma,1
50,90,40,luz,45,35,90,oscuridad,1
92,88,25,fuego,80,80,50,oscuridad,1
85,75,70,fuego,82,92,15,tierra,1
99,30,90,plasma,88,60,70,oscuridad,1
85,95,20,tierra,95,50,80,fuego,0
50,90,10,tierra,55,40,95,aire,0
80,85,65,luz,78,68,74,plasma,0
88,60,70,oscuridad,70,80,60,agua,1
80,85,65,luz,75,75,75,plasma,0
55,65,70,agua,92,88,25,fuego,1
82,92,15,tierra,98,45,75,fuego,0
80,85,65,luz,75,50,80,oscuridad,1
50,90,10,tierra,60,70,75,luz,0
85,95,20,tierra,65,60,85,agua,0
95,50,80,fuego,85,65,85,luz,0
75,100,10,tierra,70,80,60,agua,0
75,100,10,tierra,75,50,80,oscuridad,0
88,60,82,fuego,55,65,70,agua,0
75,55,90,aire,50,90,40,luz,1
50,90,40,oscuridad,70,88,30,tierra,0
85,95,20,tierra,75,75,75,plasma,1
40,70,65,agua,85,75,70,fuego,1
55,65,70,agua,50,90,40,luz,1
68,86,40,tierra,60,60,80,aire,0
40,70,65,agua,85,65,85,luz,0
80,55,98,aire,99,30,90,plasma,0
50,90,10,tierra,60,60,80,aire,0
85,70,50,plasma,60,70,75,luz,1
88,60,70,oscuridad,85,75,70,fuego,1
85,70,65,oscuridad,80,85,65,luz,0
90,50,70,plasma,80,75,35,oscuridad,1
88,60,82,fuego,68,86,40,tierra,1
60,70,75,luz,82,82,60,luz,0
92,88,25,fuego,60,85,30,tierra,1
50,90,10,tierra,95,60,70,luz,0
80,75,35,oscuridad,88,60,70,oscuridad,0
60,60,80,aire,99,30,90,plasma,0
95,50,80,fuego,70,90,20,agua,0
78,82,60,luz,50,75,60,luz,1
88,60,82,fuego,77,57,97,oscuridad,1
55,65,70,agua,95,50,80,fuego,1
40,70,65,agua,70,95,25,tierra,1
85,70,50,plasma,70,90,20,agua,1
65,60,88,aire,80,75,35,oscuridad,0
68,86,40,tierra,78,68,74,plasma,1
40,70,65,agua,65,60,85,agua,0
65,60,85,agua,78,82,60,luz,0
92,88,25,fuego,77,57,97,oscuridad,0
65,60,85,agua,75,55,90,aire,0
99,30,90,plasma,94,78,80,fuego,1
50,90,40,luz,75,55,90,aire,0
65,60,88,aire,78,82,60,luz,1
80,80,50,oscuridad,78,68,74,plasma,0
40,70,65,agua,90,50,70,plasma,0
80,85,65,luz,65,60,85,agua,1
96,70,60,fuego,95,60,70,luz,0
75,100,10,tierra,82,92,15,tierra,0
60,70,75,luz,60,30,100,aire,0
40,70,65,agua,82,82,60,luz,0
70,95,25,tierra,80,80,50,oscuridad,0
60,30,100,aire,50,90,40,luz,1
94,78,80,fuego,68,86,40,tierra,1
85,95,20,tierra,70,65,70,luz,0
88,60,70,oscuridad,80,55,98,aire,1
80,55,98,aire,60,60,80,aire,1
40,70,65,agua,90,50,70,plasma,0
92,88,25,fuego,80,80,50,oscuridad,1
78,82,60,luz,82,82,60,luz,1
75,75,75,plasma,85,65,85,luz,1
95,50,80,fuego,80,75,35,oscuridad,1
75,50,80,oscuridad,60,60,60,plasma,1
65,60,88,aire,75,50,80,oscuridad,0
85,70,50,plasma,60,60,80,aire,1
60,85,30,tierra,78,82,60,luz,0
85,65,85,luz,88,60,70,oscuridad,1
50,90,10,tierra,70,80,60,agua,0
77,57,97,oscuridad,96,70,60,fuego,1
90,50,70,plasma,92,88,25,fuego,1
70,80,60,agua,88,60,82,fuego,1
75,55,90,aire,85,70,65,oscuridad,0
50,90,40,luz,75,55,90,aire,0
80,75,35,oscuridad,55,40,95,aire,1
95,50,80,fuego,70,80,60,agua,0
70,80,60,agua,98,45,75,fuego,1
77,57,97,oscuridad,70,88,30,tierra,1
75,100,10,tierra,70,88,30,tierra,0
80,55,98,aire,70,95,25,tierra,1
75,100,10,tierra,70,80,60,agua,0
88,60,70,oscuridad,75,100,10,tierra,1
70,65,70,luz,80,80,50,oscuridad,1
75,50,80,oscuridad,75,100,10,tierra,1
75,50,80,oscuridad,70,80,60,agua,1
96,70,60,fuego,78,68,74,plasma,0
75,50,80,oscuridad,80,75,35,oscuridad,1
90,50,70,plasma,65,60,88,aire,1
85,65,85,luz,50,75,60,luz,1
50,75,60,luz,60,85,30,tierra,1
50,90,10,tierra,92,88,25,fuego,0
82,82,60,luz,60,70,75,luz,1
77,57,97,oscuridad,55,40,95,aire,1
75,75,75,plasma,70,95,25,tierra,0
95,60,70,luz,78,68,74,plasma,0
92,40,85,oscuridad,95,50,80,fuego,1
80,55,98,aire,90,50,70,plasma,0
96,70,60,fuego,50,75,60,luz,1
85,70,65,oscuridad,78,82,60,luz,0
55,40,95,aire,94,78,80,fuego,0
78,68,74,plasma,77,57,97,oscuridad,0
50,90,40,oscuridad,60,85,30,tierra,0
70,88,30,tierra,50,90,10,tierra,1
70,80,60,agua,95,50,80,fuego,1
78,68,74,plasma,70,95,25,tierra,0
99,30,90,plasma,75,75,75,plasma,1
85,95,20,tierra,40,70,65,agua,0
80,80,50,oscuridad,99,30,90,plasma,0
60,60,80,aire,92,40,85,oscuridad,0
77,57,97,oscuridad,80,85,65,luz,0
92,40,85,oscuridad,80,55,98,aire,1
95,50,80,fuego,94,78,80,fuego,1
70,65,70,luz,60,60,60,plasma,0
95,60,70,luz,55,65,70,agua,1
50,90,40,luz,77,57,97,oscuridad,1
60,85,30,tierra,80,80,50,oscuridad,0
68,86,40,tierra,85,70,65,oscuridad,0
90,50,70,plasma,70,80,60,agua,1
85,95,20,tierra,60,70,75,luz,1
85,70,65,oscuridad,77,57,97,oscuridad,0
68,86,40,tierra,92,88,25,fuego,0
45,35,90,oscuridad,78,82,60,luz,0
50,75,60,luz,88,60,82,fuego,0
60,70,75,luz,50,90,40,oscuridad,1
98,45,75,fuego,40,70,65,agua,0
50,90,40,luz,85,70,65,oscuridad,1
70,88,30,tierra,80,80,50,oscuridad,0
95,60,70,luz,50,90,40,luz,1
88,60,82,fuego,90,50,70,plasma,0
65,60,88,aire,90,50,70,plasma,0
80,85,65,luz,60,30,100,aire,1
40,70,65,agua,98,45,75,fuego,1
50,75,60,luz,60,60,80,aire,0
94,78,80,fuego,60,30,100,aire,1
70,88,30,tierra,88,60,70,oscuridad,0
75,55,90,aire,92,40,85,oscuridad,0
75,50,80,oscuridad,88,60,70,oscuridad,0
60,70,75,luz,70,65,70,luz,0
85,70,50,plasma,92,88,25,fuego,1
50,90,40,oscuridad,60,85,30,tierra,1
95,60,70,luz,60,60,80,aire,1
70,90,20,agua,82,92,15,tierra,1
65,60,88,aire,40,70,65,agua,1
94,78,80,fuego,75,100,10,tierra,1
85,70,50,plasma,75,75,75,plasma,0
94,78,80,fuego,85,65,85,luz,1
50,90,40,oscuridad,60,70,75,luz,0
60,60,80,aire,75,100,10,tierra,1
85,70,50,plasma,95,50,80,fuego,1
80,85,65,luz,60,70,75,luz,1
60,60,80,aire,80,55,98,aire,0
77,57,97,oscuridad,60,30,100,aire,1
55,65,70,agua,60,60,80,aire,0
85,75,70,fuego,82,92,15,tierra,1
85,65,85,luz,50,90,10,tierra,1
70,90,20,agua,95,60,70,luz,0
85,95,20,tierra,60,85,30,tierra,1
85,95,20,tierra,85,70,65,oscuridad,0
70,90,20,agua,70,65,70,luz,0
45,35,90,oscuridad,85,65,85,luz,0
70,65,70,luz,50,90,40,oscuridad,1
65,60,85,agua,80,75,35,oscuridad,1
92,40,85,oscuridad,95,60,70,luz,0
88,60,82,fuego,45,35,90,oscuridad,1
70,65,70,luz,40,70,65,agua,1
98,45,75,fuego,40,70,65,agua,0
78,82,60,luz,55,65,70,agua,1
80,55,98,aire,78,82,60,luz,1
99,30,90,plasma,70,90,20,agua,1
88,60,82,fuego,55,40,95,aire,1
78,82,60,luz,82,82,60,luz,1
70,88,30,tierra,80,80,50,oscuridad,0
55,65,70,agua,70,95,25,tierra,1
50,90,40,luz,60,85,30,tierra,0
85,95,20,tierra,60,85,30,tierra,1
55,40,95,aire,45,35,90,oscuridad,0
80,85,65,luz,75,75,75,plasma,0
65,60,88,aire,50,90,40,oscuridad,0
94,78,80,fuego,75,75,75,plasma,0
60,60,80,aire,60,70,75,luz,1
88,60,70,oscuridad,78,82,60,luz,0
98,45,75,fuego,60,70,75,luz,1
80,80,50,oscuridad,60,70,75,luz,0
70,95,25,tierra,50,90,10,tierra,1
85,70,50,plasma,70,90,20,agua,1
85,75,70,fuego,50,90,40,luz,1
60,30,100,aire,60,85,30,tierra,1
98,45,75,fuego,50,90,10,tierra,1
65,60,88,aire,60,60,60,plasma,1
60,30,100,aire,88,60,70,oscuridad,0
80,55,98,aire,50,90,40,luz,1
85,70,50,plasma,80,85,65,luz,1
98,45,75,fuego,60,85,30,tierra,1
78,82,60,luz,60,70,75,luz,1
45,35,90,oscuridad,70,95,25,tierra,0
80,80,50,oscuridad,98,45,75,fuego,0
50,90,40,oscuridad,78,82,60,luz,0
60,60,60,plasma,70,90,20,agua,1
78,82,60,luz,70,90,20,agua,1
99,30,90,plasma,90,50,70,plasma,1
95,60,70,luz,85,95,20,tierra,1
65,60,88,aire,60,70,75,luz,1
95,60,70,luz,55,40,95,aire,1
70,88,30,tierra,55,65,70,agua,0
40,70,65,agua,85,95,20,tierra,1
45,35,90,oscuridad,77,57,97,oscuridad,0
50,90,40,luz,95,60,70,luz,0
55,40,95,aire,60,70,75,luz,1
80,75,35,oscuridad,70,90,20,agua,1
45,35,90,oscuridad,50,90,40,luz,0
80,80,50,oscuridad,70,95,25,tierra,1
55,40,95,aire,80,75,35,oscuridad,0
75,75,75,plasma,80,75,35,oscuridad,1
50,90,40,oscuridad,80,55,98,aire,1
80,80,50,oscuridad,82,92,15,tierra,1
85,65,85,luz,88,60,70,oscuridad,1
70,88,30,tierra,92,40,85,oscuridad,0
75,50,80,oscuridad,85,75,70,fuego,0
50,90,10,tierra,88,60,82,fuego,0
60,70,75,luz,85,65,85,luz,0
82,82,60,luz,45,35,90,oscuridad,1
92,40,85,oscuridad,95,60,70,luz,0
55,65,70,agua,45,35,90,oscuridad,1
45,35,90,oscuridad,50,90,10,tierra,1
80,85,65,luz,70,65,70,luz,1
68,86,40,tierra,95,60,70,luz,0
70,88,30,tierra,70,80,60,agua,0
80,80,50,oscuridad,70,80,60,agua,1
80,55,98,aire,65,60,88,aire,1
70,80,60,agua,60,60,60,plasma,0
60,30,100,aire,50,90,40,luz,1
99,30,90,plasma,85,95,20,tierra,0
85,95,20,tierra,75,50,80,oscuridad,0
92,40,85,oscuridad,85,65,85,luz,0
85,70,50,plasma,99,30,90,plasma,0
75,55,90,aire,65,60,85,agua,1
60,70,75,luz,85,70,65,oscuridad,1
68,86,40,tierra,45,35,90,oscuridad,1
65,60,85,agua,77,57,97,oscuridad,0
85,65,85,luz,98,45,75,fuego,0
50,90,10,tierra,85,95,20,tierra,0
78,68,74,plasma,70,88,30,tierra,0
70,65,70,luz,60,60,60,plasma,0
75,75,75,plasma,82,82,60,luz,1
90,50,70,plasma,95,50,80,fuego,1
45,35,90,oscuridad,77,57,97,oscuridad,0
70,90,20,agua,95,60,70,luz,0
95,60,70,luz,85,65,85,luz,1
50,90,10,tierra,75,75,75,plasma,1
55,40,95,aire,70,65,70,luz,0
80,80,50,oscuridad,92,40,85,oscuridad,0
88,60,82,fuego,94,78,80,fuego,0
95,50,80,fuego,92,88,25,fuego,1
80,75,35,oscuridad,70,65,70,luz,0
95,60,70,luz,78,82,60,luz,1
88,60,82,fuego,70,95,25,tierra,1
96,70,60,fuego,90,50,70,plasma,0
55,40,95,aire,60,60,80,aire,0
65,60,85,agua,85,95,20,tierra,1
92,88,25,fuego,78,68,74,plasma,0
75,75,75,plasma,50,75,60,luz,1
50,75,60,luz,70,80,60,agua,0
40,70,65,agua,50,90,40,luz,1
70,65,70,luz,60,60,80,aire,1
70,90,20,agua,85,70,50,plasma,0
80,55,98,aire,70,80,60,agua,1
70,95,25,tierra,50,75,60,luz,1
88,60,82,fuego,96,70,60,fuego,0
68,86,40,tierra,60,60,80,aire,0
82,92,15,tierra,50,75,60,luz,1
55,65,70,agua,85,95,20,tierra,1
82,92,15,tierra,92,88,25,fuego,0
45,35,90,oscuridad,60,85,30,tierra,1
75,50,80,oscuridad,85,70,65,oscuridad,0
94,78,80,fuego,60,70,75,luz,1
75,50,80,oscuridad,40,70,65,agua,1
88,60,82,fuego,80,75,35,oscuridad,1
82,92,15,tierra,75,100,10,tierra,1
55,65,70,agua,77,57,97,oscuridad,0
68,86,40,tierra,85,95,20,tierra,0
85,95,20,tierra,60,70,75,luz,0
85,65,85,luz,50,90,40,oscuridad,1
88,60,70,oscuridad,60,85,30,tierra,1
85,70,50,plasma,96,70,60,fuego,1
80,80,50,oscuridad,70,90,20,agua,1
85,95,20,tierra,70,95,25,tierra,1
82,82,60,luz,77,57,97,oscuridad,1
68,86,40,tierra,60,30,100,aire,0
80,80,50,oscuridad,95,60,70,luz,0
80,85,65,luz,99,30,90,plasma,0
70,95,25,tierra,50,90,40,luz,1
70,65,70,luz,78,68,74,plasma,0
99,30,90,plasma,77,57,97,oscuridad,1
55,65,70,agua,92,88,25,fuego,1
80,75,35,oscuridad,85,65,85,luz,0
68,86,40,tierra,50,75,60,luz,1
88,60,70,oscuridad,75,100,10,tierra,1
82,82,60,luz,96,70,60,fuego,0
65,60,88,aire,78,82,60,luz,0
60,85,30,tierra,65,60,85,agua,0
82,82,60,luz,60,60,80,aire,1
70,90,20,agua,92,88,25,fuego,1
70,80,60,agua,75,55,90,aire,0
78,82,60,luz,75,100,10,tierra,1
65,60,85,agua,92,88,25,fuego,1
75,100,10,tierra,70,95,25,tierra,0
88,60,82,fuego,60,60,80,aire,1
70,88,30,tierra,78,68,74,plasma,1
80,85,65,luz,85,65,85,luz,0
75,55,90,aire,65,60,85,agua,1
85,75,70,fuego,40,70,65,agua,0
85,75,70,fuego,85,65,85,luz,0
95,60,70,luz,68,86,40,tierra,1
80,55,98,aire,40,70,65,agua,1
78,82,60,luz,50,75,60,luz,1
60,30,100,aire,90,50,70,plasma,0
85,70,50,plasma,80,55,98,aire,0
88,60,82,fuego,40,70,65,agua,0
65,60,88,aire,40,70,65,agua,1
92,88,25,fuego,98,45,75,fuego,0
60,85,30,tierra,95,60,70,luz,0
99,30,90,plasma,55,40,95,aire,1
95,50,80,fuego,80,80,50,oscuridad,1
92,88,25,fuego,80,55,98,aire,1
80,75,35,oscuridad,94,78,80,fuego,0
65,60,88,aire,82,82,60,luz,0
92,40,85,oscuridad,70,88,30,tierra,1
40,70,65,agua,96,70,60,fuego,1
75,55,90,aire,88,60,82,fuego,0
75,50,80,oscuridad,40,70,65,agua,1
60,60,60,plasma,78,82,60,luz,1
50,90,10,tierra,85,65,85,luz,0
82,82,60,luz,85,70,65,oscuridad,1
60,30,100,aire,99,30,90,plasma,0
40,70,65,agua,85,70,65,oscuridad,0
60,85,30,tierra,50,75,60,luz,0
50,90,40,oscuridad,94,78,80,fuego,0
50,90,10,tierra,75,55,90,aire,0
60,60,80,aire,68,86,40,tierra,1
78,82,60,luz,98,45,75,fuego,0
80,75,35,oscuridad,70,90,20,agua,1
78,68,74,plasma,70,65,70,luz,1
82,82,60,luz,70,88,30,tierra,1
78,82,60,luz,55,65,70,agua,1
85,65,85,luz,85,70,50,plasma,0
75,50,80,oscuridad,85,70,65,oscuridad,1
60,85,30,tierra,88,60,82,fuego,0
75,100,10,tierra,85,70,65,oscuridad,0
50,75,60,luz,75,50,80,oscuridad,1
70,65,70,luz,70,88,30,tierra,1
77,57,97,oscuridad,70,90,20,agua,1
45,35,90,oscuridad,92,40,85,oscuridad,0
70,80,60,agua,60,60,80,aire,0
85,65,85,luz,68,86,40,tierra,1
75,100,10,tierra,40,70,65,agua,0
65,60,88,aire,98,45,75,fuego,0
85,95,20,tierra,60,30,100,aire,0
85,95,20,tierra,75,55,90,aire,0
90,50,70,plasma,85,70,65,oscuridad,0
98,45,75,fuego,78,82,60,luz,1
82,92,15,tierra,78,82,60,luz,0
78,68,74,plasma,92,40,85,oscuridad,0
77,57,97,oscuridad,85,75,70,fuego,1
75,75,75,plasma,82,92,15,tierra,0
50,90,10,tierra,60,60,60,plasma,1
80,85,65,luz,78,82,60,luz,0
92,40,85,oscuridad,80,85,65,luz,0
70,65,70,luz,50,90,10,tierra,1
77,57,97,oscuridad,70,88,30,tierra,1
68,86,40,tierra,60,85,30,tierra,1
50,90,40,oscuridad,80,75,35,oscuridad,0
88,60,82,fuego,85,75,70,fuego,1
60,30,100,aire,70,65,70,luz,0
